ID,Name,Brand,Year,Kilometers,Type,Gearbox_Automatic,Gearbox_Manual,Gearbox_AWD,Gearbox_Front,Fuel_Diesel,Fuel_Unleaded Petrol,Fuel_Premium Unleaded Petrol,Fuel_Liquid Petroleum Gas,Fuel_Premium Unleaded/Electric,Fuel_Unleaded Petrol/Electric,Fuel_Diesel/Electric,Status_ Used,Status_ New In Stock,Status_ Demo,CC,Color,Seating Capacity,Price
12824582.0,32770.41154850566,42498.84528301887,2013.0,171481.0,25090.61068165847,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1798.0,34378.073979591834,5.0,17888
12830511.0,32770.41154850566,26666.829160530197,2020.0,26908.0,35254.75195601607,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2151.0,34335.11394557823,7.0,68409
12756981.0,22993.0,36329.18286059143,2017.0,78282.0,21297.710086840347,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1798.0,34096.976813157184,5.0,22990
12802297.0,12669.8,26105.30365659777,2008.0,240000.0,32266.328125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2488.0,34379.679421768706,5.0,16000
12817918.0,70990.0,30164.628151260506,2021.0,14639.0,25055.40196767393,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3342.0,35435.64689655173,5.0,67990
12790375.0,32770.41154850566,29298.48,2009.0,243377.0,21307.088844355378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2360.0,34385.67431972789,5.0,8950
12839019.0,32770.41154850566,26745.488954344622,2013.0,112549.0,21303.048096192382,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1591.0,34099.1313022378,5.0,14999
12690607.0,67606.9,35779.64155005382,2018.0,117461.0,63110.65789473684,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996.0,34084.30493394446,5.0,69990
12687761.0,32770.41154850566,29524.186206896557,2014.0,83130.0,35264.77923451047,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997.0,35468.06068965517,5.0,20990
12760185.0,50425.0,42349.41132075472,2016.0,93924.0,35257.06132374709,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2967.0,34344.40051020408,7.0,57488
12832006.0,32770.41154850566,42475.81886792453,2012.0,150287.0,21297.042084168337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2967.0,34096.70719870585,4.0,23990
12811588.0,32770.41154850566,36339.73868436935,2003.0,310327.0,35268.05497991118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998.0,34388.60884353742,5.0,5499
12833720.0,38888.0,23159.8125,2016.0,86081.0,33042.975460122696,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2776.0,34092.123753033164,5.0,40990
12820242.0,32770.41154850566,35819.458557588805,2002.0,287500.0,27253.930501930503,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4200.0,34094.27797249932,3.0,33000
12795049.0,32770.41154850566,34604.14263803681,2012.0,133475.0,25094.049191848208,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1968.0,34099.67160959828,5.0,12995
12746303.0,42962.0,36318.92335546168,2021.0,42159.0,25075.07870695713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2494.0,30108.408839779004,5.0,39990
12781920.0,22008.0,23173.821120689656,2014.0,109592.0,28521.429824561405,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3565.0,29074.6796875,2.0,27990
12694717.0,45981.0,34551.19018404908,2019.0,46050.0,35259.169168957495,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1984.0,34352.876700680274,5.0,47520
12844255.0,32770.41154850566,27730.874384236453,2009.0,144616.0,35266.46902093466,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2457.0,29084.439453125,5.0,12999
12849569.0,30990.0,34571.94171779141,2020.0,8084.0,21290.36205744823,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1395.0,35459.09517241379,5.0,33990
12774513.0,28310.0,35822.698600645854,2013.0,234221.0,27265.552123552123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3198.0,34095.089511997845,2.0,29990
12724032.0,26922.666666666668,23180.28663793104,2015.0,209346.0,25087.72803935348,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3565.0,34097.24642760852,5.0,21990
12847628.0,7993.0,22697.33695652174,2008.0,145128.0,35266.574751533095,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2354.0,19189.57843137255,5.0,12499
12814474.0,32770.41154850566,36317.11285455643,2017.0,92131.0,35260.12708817932,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3456.0,32354.30769230769,7.0,42990
12764443.0,32770.41154850566,23198.594827586207,2005.0,319000.0,25099.66760365425,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3565.0,34101.82717713669,5.0,5000
12766653.0,32770.41154850566,23171.65625,2013.0,141475.0,48376.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2776.0,35461.847586206895,2.0,29999
